"day","subscriber_ecid","subscriber_gender","subscriber_age","registration_province","months_of_subscription","most_used_province","is_usage_nonzero","subscriber_total_expenses","nonpackage_voice_expenses","package_voice_noncash_expenses","is_voice_expenses_nonzero","is_voice_usage_nonzero","call_in_network_duration","call_off_netwrok_duration","nonpackage_call_in_network_expenses","nonpackage_call_off_network_expenses","total_call_duration","X.inter_operator_calls","xyz_score","hxr_score","data_cash_expenses","nonpackage_data_expenses","package_data_noncash_expenses","subscriber_data_expenses","subscriber_nondata_expenses","data_usage_volume","is_data_expenses_nonzero","is_data_usage_nonzero","X.activated_monthly_data_packages","X.activated_short_term_data_packages","X.activated_type_one_data_packages","X.activated_type_two_data_packages","X.activated_type_three_data_packages"
"(n+2)12","-xvLjYdAhpdTw",2,52,8,325,0,0,-0.309972496049177,-0.293956065804471,0,0,0,NA,0,-0.256454228904354,0,NA,0,0.568486603403829,2.89959675898286,0,0,0,0,-0.316248449596161,-0.0139766307813943,0,0,0,0,0,0,0
"(n+2)13","-xvLjYdAhpdTw",2,52,8,325,8,1,-0.293425926216909,-0.273351678696686,0,1,1,-0.349561053471668,0,-0.230636680589181,0,-0.384875084402431,0,0.549741463378224,2.68931898249228,0,0,0,0,-0.296537806788556,-0.0139766307813943,0,0,0,0,0,0,0
"(n+2)14","-xvLjYdAhpdTw",2,52,8,325,0,0,-0.309972496049177,-0.293956065804471,0,0,0,NA,0,-0.256454228904354,0,NA,0,0.540216718612192,2.60105139719201,0,0,0,0,-0.316248449596161,-0.0139766307813943,0,0,0,0,0,0,0
"(n+2)15","-xvLjYdAhpdTw",2,52,8,325,8,1,1.76717420550929,2.29258212020105,0,1,1,2.13487629688747,0,2.98450966082022,0,1.7170830519919,0,0.529380461895762,2.51119740346836,0,0,0,0,2.15809500094615,-0.0139766307813943,0,0,0,0,0,0,0
"(n+2)16","-xvLjYdAhpdTw",2,52,8,325,0,0,-0.309972496049177,-0.293956065804471,0,0,0,NA,0,-0.256454228904354,0,NA,0,0.506000005749143,2.34540762694196,0,0,0,0,-0.316248449596161,-0.0139766307813943,0,0,0,0,0,0,0
"(n+2)17","-xvLjYdAhpdTw",2,52,8,325,0,0,-0.309972496049177,-0.293956065804471,0,0,0,NA,0,-0.256454228904354,0,NA,0,0.489488812369755,2.24531702472998,0,0,0,0,-0.316248449596161,-0.0139766307813943,0,0,0,0,0,0,0
"(n+2)18","-xvLjYdAhpdTw",2,52,8,325,0,0,-0.309972496049177,-0.293956065804471,0,0,0,NA,0,-0.256454228904354,0,NA,0,0.471404718903845,2.14761623770581,0,0,0,0,-0.316248449596161,-0.0139766307813943,0,0,0,0,0,0,0
"(n+2)19","-xvLjYdAhpdTw",2,52,8,325,0,0,-0.309972496049177,-0.293956065804471,0,0,0,NA,0,-0.256454228904354,0,NA,0,0.452131845028578,2.05432387729944,0,0,0,0,-0.316248449596161,-0.0139766307813943,0,0,0,0,0,0,0
"(n+2)20","-xvLjYdAhpdTw",2,52,8,325,0,0,-0.309972496049177,-0.293956065804471,0,0,0,NA,0,-0.256454228904354,0,NA,0,0.431634118268416,1.96491018682869,0,0,0,0,-0.316248449596161,-0.0139766307813943,0,0,0,0,0,0,0
"(n+2)21","-xvLjYdAhpdTw",2,52,8,325,0,0,-0.309972496049177,-0.293956065804471,0,0,0,NA,0,-0.256454228904354,0,NA,0,0.409966698427826,1.87930050228032,0,0,0,0,-0.316248449596161,-0.0139766307813943,0,0,0,0,0,0,0
"(n)01","05FcuSRHsq_Ps",2,81,8,159,0,0,-0.309972496049177,-0.293956065804471,0,0,0,NA,0,-0.256454228904354,0,NA,0,0.0318142823612753,38.1851375400648,0,0,0,0,-0.316248449596161,-0.0139766307813943,0,0,0,0,0,0,0
"(n)02","05FcuSRHsq_Ps",2,81,8,159,0,0,-0.309972496049177,-0.293956065804471,0,0,0,NA,0,-0.256454228904354,0,NA,0,0.0356828237305125,38.0530512398401,0,0,0,0,-0.316248449596161,-0.0139766307813943,0,0,0,0,0,0,0
"(n)03","05FcuSRHsq_Ps",2,81,8,159,0,0,-0.309972496049177,-0.293956065804471,0,0,0,NA,0,-0.256454228904354,0,NA,0,0.0375149329501636,37.9487269767568,0,0,0,0,-0.316248449596161,-0.0139766307813943,0,0,0,0,0,0,0
"(n)04","05FcuSRHsq_Ps",2,81,8,159,0,0,-0.309972496049177,-0.293956065804471,0,0,0,NA,0,-0.256454228904354,0,NA,0,0.0419388144291661,37.6125243471508,0,0,0,0,-0.316248449596161,-0.0139766307813943,0,0,0,0,0,0,0
"(n)05","05FcuSRHsq_Ps",2,81,8,159,0,0,-0.309972496049177,-0.293956065804471,0,0,0,NA,0,-0.256454228904354,0,NA,0,0.0453885695684526,37.2864779228292,0,0,0,0,-0.316248449596161,-0.0139766307813943,0,0,0,0,0,0,0
"(n)06","05FcuSRHsq_Ps",2,81,8,159,0,0,-0.309972496049177,-0.293956065804471,0,0,0,NA,0,-0.256454228904354,0,NA,0,0.049101168313574,36.8900937756159,0,0,0,0,-0.316248449596161,-0.0139766307813943,0,0,0,0,0,0,0
"(n)07","05FcuSRHsq_Ps",2,81,8,159,0,0,-0.309972496049177,-0.293956065804471,0,0,0,NA,0,-0.256454228904354,0,NA,0,0.0510159480520558,36.6714101164187,0,0,0,0,-0.316248449596161,-0.0139766307813943,0,0,0,0,0,0,0
"(n)08","05FcuSRHsq_Ps",2,81,8,159,0,0,-0.309972496049177,-0.293956065804471,0,0,0,NA,0,-0.256454228904354,0,NA,0,0.0550869443800447,36.1822292648561,0,0,0,0,-0.316248449596161,-0.0139766307813943,0,0,0,0,0,0,0
"(n)09","05FcuSRHsq_Ps",2,81,8,159,0,0,-0.309972496049177,-0.293956065804471,0,0,0,NA,0,-0.256454228904354,0,NA,0,0.0577853424526668,35.8441201427449,0,0,0,0,-0.316248449596161,-0.0139766307813943,0,0,0,0,0,0,0
"(n)10","05FcuSRHsq_Ps",2,81,8,159,0,0,-0.309972496049177,-0.293956065804471,0,0,0,NA,0,-0.256454228904354,0,NA,0,0.064622826872333,34.9564686169692,0,0,0,0,-0.316248449596161,-0.0139766307813943,0,0,0,0,0,0,0
"(n)11","05FcuSRHsq_Ps",2,81,8,159,0,0,-0.309972496049177,-0.293956065804471,0,0,0,-0.36951316839585,0,-0.256454228904354,0,-0.401755570560432,0,0.068895616831997,34.3894387590832,0,0,0,0,-0.316248449596161,-0.0139766307813943,0,0,0,0,0,0,0
"(n)12","05FcuSRHsq_Ps",2,81,8,159,0,0,-0.309972496049177,-0.293956065804471,0,0,0,NA,0,-0.256454228904354,0,NA,0,0.0747700841539151,33.6057539764297,0,0,0,0,-0.316248449596161,-0.0139766307813943,0,0,0,0,0,0,0
"(n)13","05FcuSRHsq_Ps",2,81,8,159,0,0,-0.309972496049177,-0.293956065804471,0,0,0,NA,0,-0.256454228904354,0,NA,0,0.0775261931552728,33.2389136587973,0,0,0,0,-0.316248449596161,-0.0139766307813943,0,0,0,0,0,0,0
"(n)14","05FcuSRHsq_Ps",2,81,8,159,0,0,-0.309972496049177,-0.293956065804471,0,0,0,NA,0,-0.256454228904354,0,NA,0,0.0883105801117908,31.8242039286995,0,0,0,0,-0.316248449596161,-0.0139766307813943,0,0,0,0,0,0,0
"(n)15","05FcuSRHsq_Ps",2,81,8,159,0,0,-0.309972496049177,-0.293956065804471,0,0,0,NA,0,-0.256454228904354,0,NA,0,0.0923236326593414,31.3100130925674,0,0,0,0,-0.316248449596161,-0.0139766307813943,0,0,0,0,0,0,0
"(n)16","05FcuSRHsq_Ps",2,81,8,159,0,0,-0.309972496049177,-0.293956065804471,0,0,0,NA,0,-0.256454228904354,0,NA,0,0.0952765917752015,30.9368159847129,0,0,0,0,-0.316248449596161,-0.0139766307813943,0,0,0,0,0,0,0
"(n)17","05FcuSRHsq_Ps",2,81,8,159,0,0,-0.309972496049177,-0.293956065804471,0,0,0,NA,0,-0.256454228904354,0,NA,0,0.106842741914272,29.5215895615956,0,0,0,0,-0.316248449596161,-0.0139766307813943,0,0,0,0,0,0,0
"(n)18","05FcuSRHsq_Ps",2,81,8,159,0,0,-0.309972496049177,-0.293956065804471,0,0,0,NA,0,-0.256454228904354,0,NA,0,0.115487207668838,28.5151946739544,0,0,0,0,-0.316248449596161,-0.0139766307813943,0,0,0,0,0,0,0
"(n)19","05FcuSRHsq_Ps",2,81,8,159,0,1,-0.309972496049177,-0.293956065804471,0,0,0,NA,0,-0.256454228904354,0,NA,0,0.11654093129881,28.3955870884292,0,0,0,0,-0.316248449596161,-0.0139766307813943,0,0,0,0,0,0,0
"(n)20","05FcuSRHsq_Ps",2,81,8,159,0,0,-0.309972496049177,-0.293956065804471,0,0,0,NA,0,-0.256454228904354,0,NA,0,0.128401435961702,27.0949999098604,0,0,0,0,-0.316248449596161,-0.0139766307813943,0,0,0,0,0,0,0
"(n)21","05FcuSRHsq_Ps",2,81,8,159,0,0,-0.309972496049177,-0.293956065804471,0,0,0,NA,0,-0.256454228904354,0,NA,0,0.139674346746121,25.9346901814103,0,0,0,0,-0.316248449596161,-0.0139766307813943,0,0,0,0,0,0,0
"(n)22","05FcuSRHsq_Ps",2,81,8,159,0,0,-0.309972496049177,-0.293956065804471,0,0,0,NA,0,-0.256454228904354,0,NA,0,0.144469454768957,25.4626188284516,0,0,0,0,-0.316248449596161,-0.0139766307813943,0,0,0,0,0,0,0
"(n)23","05FcuSRHsq_Ps",2,81,8,159,0,0,-0.309972496049177,-0.293956065804471,0,0,0,NA,0,-0.256454228904354,0,NA,0,0.154166982978684,24.5452240091988,0,0,0,0,-0.316248449596161,-0.0139766307813943,0,0,0,0,0,0,0
"(n)24","05FcuSRHsq_Ps",2,81,8,159,0,0,-0.309972496049177,-0.293956065804471,0,0,0,NA,0,-0.256454228904354,0,NA,0,0.1634642705834,23.7102586448766,0,0,0,0,-0.316248449596161,-0.0139766307813943,0,0,0,0,0,0,0
"(n)25","05FcuSRHsq_Ps",2,81,8,159,0,0,-0.309972496049177,-0.293956065804471,0,0,0,NA,0,-0.256454228904354,0,NA,0,0.173123055250711,22.8861087881943,0,0,0,0,-0.316248449596161,-0.0139766307813943,0,0,0,0,0,0,0
"(n)26","05FcuSRHsq_Ps",2,81,8,159,0,0,-0.309972496049177,-0.293956065804471,0,0,0,NA,0,-0.256454228904354,0,NA,0,0.18315038311333,22.0740534157544,0,0,0,0,-0.316248449596161,-0.0139766307813943,0,0,0,0,0,0,0
"(n)27","05FcuSRHsq_Ps",2,81,8,159,0,0,-0.309972496049177,-0.293956065804471,0,0,0,NA,0,-0.256454228904354,0,NA,0,0.192975575360422,21.3183872827316,0,0,0,0,-0.316248449596161,-0.0139766307813943,0,0,0,0,0,0,0
"(n)28","05FcuSRHsq_Ps",2,81,8,159,8,1,-0.0750110422315556,-0.0013735668973534,0,1,1,-0.0861931364724661,0,0.11015521025021,0,-0.162052667116813,0,0.203690195862499,20.5361639683088,0,0,0,0,-0.0363571285126134,-0.0139766307813943,0,0,0,0,0,0,0
"(n)29","05FcuSRHsq_Ps",2,81,8,159,0,0,-0.309972496049177,-0.293956065804471,0,0,0,NA,0,-0.256454228904354,0,NA,0,0.214768439818486,19.7698203600214,0,0,0,0,-0.316248449596161,-0.0139766307813943,0,0,0,0,0,0,0
"(n)30","05FcuSRHsq_Ps",2,81,8,159,0,1,-0.309972496049177,-0.293956065804471,0,0,0,NA,0,-0.256454228904354,0,NA,0,0.226192037907899,19.021170603294,0,0,0,0,-0.316248449596161,-0.0139766307813943,0,0,0,0,0,0,0
"(n)31","05FcuSRHsq_Ps",2,81,8,159,0,0,-0.333177148820288,-0.293956065804471,0,0,0,NA,0,-0.256454228904354,0,NA,0,0.237961453110529,18.2904254368668,0,0,0,0,-0.343890349209332,-0.0139766307813943,0,0,0,0,0,0,0
"(n+1)01","05FcuSRHsq_Ps",2,81,8,159,0,0,-0.309972496049177,-0.293956065804471,0,0,0,NA,0,-0.256454228904354,0,NA,0,0.250042231157054,17.5796243218334,0,0,0,0,-0.316248449596161,-0.0139766307813943,0,0,0,0,0,0,0
"(n+1)02","05FcuSRHsq_Ps",2,81,8,159,0,0,-0.309972496049177,-0.293956065804471,0,0,0,NA,0,-0.256454228904354,0,NA,0,0.261402305749739,16.9445597760702,0,0,0,0,-0.316248449596161,-0.0139766307813943,0,0,0,0,0,0,0
"(n+1)03","05FcuSRHsq_Ps",2,81,8,159,0,0,-0.309972496049177,-0.293956065804471,0,0,0,NA,0,-0.256454228904354,0,NA,0,0.275037014787532,16.2213829784962,0,0,0,0,-0.316248449596161,-0.0139766307813943,0,0,0,0,0,0,0
"(n+1)04","05FcuSRHsq_Ps",2,81,8,159,0,0,-0.309972496049177,-0.293956065804471,0,0,0,NA,0,-0.256454228904354,0,NA,0,0.281789331390831,15.8778758890763,0,0,0,0,-0.316248449596161,-0.0139766307813943,0,0,0,0,0,0,0
"(n+1)05","05FcuSRHsq_Ps",2,81,8,159,0,0,-0.309972496049177,-0.293956065804471,0,0,0,NA,0,-0.256454228904354,0,NA,0,0.301055598578485,14.9463535940606,0,0,0,0,-0.316248449596161,-0.0139766307813943,0,0,0,0,0,0,0
"(n+1)06","05FcuSRHsq_Ps",2,81,8,159,0,1,-0.309972496049177,-0.293956065804471,0,0,0,NA,0,-0.256454228904354,0,NA,0,0.319564028458449,14.1127173055078,0,0,0,0,-0.316248449596161,-0.0139766307813943,0,0,0,0,0,0,0
"(n+1)07","05FcuSRHsq_Ps",2,81,8,159,0,0,-0.309972496049177,-0.293956065804471,0,0,0,NA,0,-0.256454228904354,0,NA,0,0.320962855626152,14.0519423925819,0,0,0,0,-0.316248449596161,-0.0139766307813943,0,0,0,0,0,0,0
"(n+1)08","05FcuSRHsq_Ps",2,81,8,159,0,0,-0.309972496049177,-0.293956065804471,0,0,0,NA,0,-0.256454228904354,0,NA,0,0.345181110251378,13.0447143246946,0,0,0,0,-0.316248449596161,-0.0139766307813943,0,0,0,0,0,0,0
"(n+1)09","05FcuSRHsq_Ps",2,81,8,159,0,1,-0.309972496049177,-0.293956065804471,0,0,0,NA,0,-0.256454228904354,0,NA,0,0.355762267738982,12.6292702408425,0,0,0,0,-0.316248449596161,-0.0139766307813943,0,0,0,0,0,0,0
"(n+1)10","05FcuSRHsq_Ps",2,81,8,159,0,0,-0.309972496049177,-0.293956065804471,0,0,0,NA,0,-0.256454228904354,0,NA,0,0.368243480592783,12.1565133860925,0,0,0,0,-0.316248449596161,-0.0139766307813943,0,0,0,0,0,0,0
"(n+1)11","05FcuSRHsq_Ps",2,81,8,159,8,1,-0.0801552978229493,-0.0618131613233555,0,1,1,-0.144453312051077,0,0.0344236613776297,0,-0.211343686698177,0,0.378499229563024,11.7810318991838,0,0,0,0,-0.0424850804386524,-0.0139766307813943,0,0,0,0,0,0,0
"(n+1)12","05FcuSRHsq_Ps",2,81,8,159,0,0,-0.309972496049177,-0.293956065804471,0,0,0,NA,0,-0.256454228904354,0,NA,0,0.402389608816708,10.9471188737243,0,0,0,0,-0.316248449596161,-0.0139766307813943,0,0,0,0,0,0,0
"(n+1)13","05FcuSRHsq_Ps",2,81,8,159,0,0,-0.309972496049177,-0.293956065804471,0,0,0,NA,0,-0.256454228904354,0,NA,0,0.414480726932713,10.5445014662448,0,0,0,0,-0.316248449596161,-0.0139766307813943,0,0,0,0,0,0,0
"(n+1)14","05FcuSRHsq_Ps",2,81,8,159,0,0,-0.309972496049177,-0.293956065804471,0,0,0,NA,0,-0.256454228904354,0,NA,0,0.417615886589327,10.4420329793867,0,0,0,0,-0.316248449596161,-0.0139766307813943,0,0,0,0,0,0,0
"(n+1)15","05FcuSRHsq_Ps",2,81,8,159,0,0,-0.309972496049177,-0.293956065804471,0,0,0,NA,0,-0.256454228904354,0,NA,0,0.433079949799929,9.94729474239603,0,0,0,0,-0.316248449596161,-0.0139766307813943,0,0,0,0,0,0,0
"(n+1)16","05FcuSRHsq_Ps",2,81,8,159,0,0,-0.309972496049177,-0.293956065804471,0,0,0,NA,0,-0.256454228904354,0,NA,0,0.453976653931803,9.30384639662431,0,0,0,0,-0.316248449596161,-0.0139766307813943,0,0,0,0,0,0,0
"(n+1)17","05FcuSRHsq_Ps",2,81,8,159,0,0,-0.309972496049177,-0.293956065804471,0,0,0,NA,0,-0.256454228904354,0,NA,0,0.460664789507527,9.10316635682934,0,0,0,0,-0.316248449596161,-0.0139766307813943,0,0,0,0,0,0,0
"(n+1)18","05FcuSRHsq_Ps",2,81,8,159,0,0,-0.309972496049177,-0.293956065804471,0,0,0,NA,0,-0.256454228904354,0,NA,0,0.473087977918832,8.73614308159782,0,0,0,0,-0.316248449596161,-0.0139766307813943,0,0,0,0,0,0,0
"(n+1)19","05FcuSRHsq_Ps",2,81,8,159,0,0,-0.309972496049177,-0.293956065804471,0,0,0,NA,0,-0.256454228904354,0,NA,0,0.485914748740643,8.36382779094191,0,0,0,0,-0.316248449596161,-0.0139766307813943,0,0,0,0,0,0,0
"(n+1)20","05FcuSRHsq_Ps",2,81,8,159,0,0,-0.309972496049177,-0.293956065804471,0,0,0,NA,0,-0.256454228904354,0,NA,0,0.496781807991635,8.05249560574807,0,0,0,0,-0.316248449596161,-0.0139766307813943,0,0,0,0,0,0,0
"(n+1)21","05FcuSRHsq_Ps",2,81,8,159,0,0,-0.309972496049177,-0.293956065804471,0,0,0,NA,0,-0.256454228904354,0,NA,0,0.519357821425063,7.41250151549062,0,0,0,0,-0.316248449596161,-0.0139766307813943,0,0,0,0,0,0,0
"(n+1)22","05FcuSRHsq_Ps",2,81,8,159,8,1,-0.308869438701853,-0.292582498907117,0,1,1,-0.367916999201915,0,-0.254733132831414,0,-0.400405131667792,0,0.530537874006216,7.09576613063912,0,0,0,0,-0.314934463096856,-0.0139766307813943,0,0,0,0,0,0,0
"(n+1)23","05FcuSRHsq_Ps",2,81,8,159,0,0,-0.309972496049177,-0.293956065804471,0,0,0,NA,0,-0.256454228904354,0,NA,0,0.540095438624654,6.82292254508638,0,0,0,0,-0.316248449596161,-0.0139766307813943,0,0,0,0,0,0,0
"(n+1)24","05FcuSRHsq_Ps",2,81,8,159,0,0,-0.309972496049177,-0.293956065804471,0,0,0,NA,0,-0.256454228904354,0,NA,0,0.543730761994793,6.71823854042998,0,0,0,0,-0.316248449596161,-0.0139766307813943,0,0,0,0,0,0,0
"(n+1)25","05FcuSRHsq_Ps",2,81,8,159,0,0,-0.309972496049177,-0.293956065804471,0,0,0,NA,0,-0.256454228904354,0,NA,0,0.554693805788722,6.39773119246574,0,0,0,0,-0.316248449596161,-0.0139766307813943,0,0,0,0,0,0,0
"(n+1)26","05FcuSRHsq_Ps",2,81,8,159,0,0,-0.309972496049177,-0.293956065804471,0,0,0,NA,0,-0.256454228904354,0,NA,0,0.5642190485822,6.11031878048155,0,0,0,0,-0.316248449596161,-0.0139766307813943,0,0,0,0,0,0,0
"(n+1)27","05FcuSRHsq_Ps",2,81,8,159,8,1,-0.0761142009535094,-0.0027472600300617,0,1,1,-0.0877893056664006,0,0.108433956002831,0,-0.163403106009453,0,0.575152553758383,5.76302366609436,0,0,0,0,-0.0376712357716371,-0.0139766307813943,0,0,0,0,0,0,0
"(n+1)28","05FcuSRHsq_Ps",2,81,8,159,0,0,-0.309972496049177,-0.293956065804471,0,0,0,NA,0,-0.256454228904354,0,NA,0,0.58424592262968,5.44977122101215,0,0,0,0,-0.316248449596161,-0.0139766307813943,0,0,0,0,0,0,0
"(n+1)29","05FcuSRHsq_Ps",2,81,8,159,0,0,-0.309972496049177,-0.293956065804471,0,0,0,NA,0,-0.256454228904354,0,NA,0,0.58493176324136,5.42478449860312,0,0,0,0,-0.316248449596161,-0.0139766307813943,0,0,0,0,0,0,0
"(n+1)30","05FcuSRHsq_Ps",2,81,8,159,0,0,-0.309972496049177,-0.293956065804471,0,0,0,NA,0,-0.256454228904354,0,NA,0,0.590970737235435,5.19251457572269,0,0,0,0,-0.316248449596161,-0.0139766307813943,0,0,0,0,0,0,0
"(n+1)31","05FcuSRHsq_Ps",2,81,8,159,0,0,-0.333177148820288,-0.293956065804471,0,0,0,NA,0,-0.256454228904354,0,NA,0,0.597607487754313,4.89680376019451,0,0,0,0,-0.343890349209332,-0.0139766307813943,0,0,0,0,0,0,0
"(n+2)01","05FcuSRHsq_Ps",2,81,8,159,8,1,-0.239373784581547,-0.206043997313207,0,1,1,-0.284118116520351,0,-0.146299335003023,0,-0.329507089804186,0,0.60037624736979,4.74925853262152,0,0,0,0,-0.232149690849082,-0.0139766307813943,0,0,0,0,0,0,0
"(n+2)02","05FcuSRHsq_Ps",2,81,8,159,0,0,-0.309972496049177,-0.293956065804471,0,0,0,NA,0,-0.256454228904354,0,NA,0,0.604253160425785,4.48172990484886,0,0,0,0,-0.316248449596161,-0.0139766307813943,0,0,0,0,0,0,0
"(n+2)03","05FcuSRHsq_Ps",2,81,8,159,0,0,-0.309972496049177,-0.293956065804471,0,0,0,NA,0,-0.256454228904354,0,NA,0,0.606448229126514,4.17161717503905,0,0,0,0,-0.316248449596161,-0.0139766307813943,0,0,0,0,0,0,0
"(n+2)04","05FcuSRHsq_Ps",2,81,8,159,0,0,-0.309972496049177,-0.293956065804471,0,0,0,NA,0,-0.256454228904354,0,NA,0,0.606422513626771,4.02535344291971,0,0,0,0,-0.316248449596161,-0.0139766307813943,0,0,0,0,0,0,0
"(n+2)05","05FcuSRHsq_Ps",2,81,8,159,0,0,-0.309972496049177,-0.293956065804471,0,0,0,NA,0,-0.256454228904354,0,NA,0,0.60531833022072,3.85066922136556,0,0,0,0,-0.316248449596161,-0.0139766307813943,0,0,0,0,0,0,0
"(n+2)06","05FcuSRHsq_Ps",2,81,8,159,0,0,-0.309972496049177,-0.293956065804471,0,0,0,NA,0,-0.256454228904354,0,NA,0,0.602989736779449,3.6831871244315,0,0,0,0,-0.316248449596161,-0.0139766307813943,0,0,0,0,0,0,0
"(n+2)07","05FcuSRHsq_Ps",2,81,8,159,0,0,-0.309972496049177,-0.293956065804471,0,0,0,NA,0,-0.256454228904354,0,NA,0,0.59941212516991,3.52306950496144,0,0,0,0,-0.316248449596161,-0.0139766307813943,0,0,0,0,0,0,0
"(n+2)08","05FcuSRHsq_Ps",2,81,8,159,0,0,-0.309972496049177,-0.293956065804471,0,0,0,NA,0,-0.256454228904354,0,NA,0,0.594573894233864,3.37027289640327,0,0,0,0,-0.316248449596161,-0.0139766307813943,0,0,0,0,0,0,0
"(n+2)09","05FcuSRHsq_Ps",2,81,8,159,0,0,-0.309972496049177,-0.293956065804471,0,0,0,NA,0,-0.256454228904354,0,NA,0,0.590282544010737,3.26411616992412,0,0,0,0,-0.316248449596161,-0.0139766307813943,0,0,0,0,0,0,0
"(n+2)10","05FcuSRHsq_Ps",2,81,8,159,0,1,-0.309972496049177,-0.293956065804471,0,0,0,NA,0,-0.256454228904354,0,NA,0,0.586832640342368,3.19093101086761,0,0,0,0,-0.316248449596161,-0.0139766307813943,0,0,0,0,0,0,0
"(n+2)11","05FcuSRHsq_Ps",2,81,8,159,0,0,-0.309972496049177,-0.293956065804471,0,0,0,NA,0,-0.256454228904354,0,NA,0,0.572635836308922,2.95549640072728,0,0,0,0,-0.316248449596161,-0.0139766307813943,0,0,0,0,0,0,0
"(n+2)12","05FcuSRHsq_Ps",2,81,8,159,0,0,-0.309972496049177,-0.293956065804471,0,0,0,NA,0,-0.256454228904354,0,NA,0,0.564783256986174,2.85310987548584,0,0,0,0,-0.316248449596161,-0.0139766307813943,0,0,0,0,0,0,0
"(n+2)13","05FcuSRHsq_Ps",2,81,8,159,0,0,-0.309972496049177,-0.293956065804471,0,0,0,NA,0,-0.256454228904354,0,NA,0,0.554283640412696,2.73518607407059,0,0,0,0,-0.316248449596161,-0.0139766307813943,0,0,0,0,0,0,0
"(n+2)14","05FcuSRHsq_Ps",2,81,8,159,0,0,-0.309972496049177,-0.293956065804471,0,0,0,NA,0,-0.256454228904354,0,NA,0,0.535626210677905,2.56176359787758,0,0,0,0,-0.316248449596161,-0.0139766307813943,0,0,0,0,0,0,0
"(n+2)15","05FcuSRHsq_Ps",2,81,8,159,0,1,-0.309972496049177,-0.293956065804471,0,0,0,NA,0,-0.256454228904354,0,NA,0,0.534160029805218,2.54960773207958,0,0,0,0,-0.316248449596161,-0.0139766307813943,0,0,0,0,0,0,0
"(n+2)16","05FcuSRHsq_Ps",2,81,8,159,0,0,-0.309972496049177,-0.293956065804471,0,0,0,NA,0,-0.256454228904354,0,NA,0,0.511461146614701,2.38129226766725,0,0,0,0,-0.316248449596161,-0.0139766307813943,0,0,0,0,0,0,0
"(n+2)17","05FcuSRHsq_Ps",2,81,8,159,0,0,-0.309972496049177,-0.293956065804471,0,0,0,NA,0,-0.256454228904354,0,NA,0,0.495376341254089,2.27967583820466,0,0,0,0,-0.316248449596161,-0.0139766307813943,0,0,0,0,0,0,0
"(n+2)18","05FcuSRHsq_Ps",2,81,8,159,0,0,-0.309972496049177,-0.293956065804471,0,0,0,NA,0,-0.256454228904354,0,NA,0,0.477700993518275,2.18039471520365,0,0,0,0,-0.316248449596161,-0.0139766307813943,0,0,0,0,0,0,0
"(n+2)19","05FcuSRHsq_Ps",2,81,8,159,0,0,-0.309972496049177,-0.293956065804471,0,0,0,NA,0,-0.256454228904354,0,NA,0,0.458822810160568,2.08559645466543,0,0,0,0,-0.316248449596161,-0.0139766307813943,0,0,0,0,0,0,0
"(n+2)20","05FcuSRHsq_Ps",2,81,8,159,0,0,-0.309972496049177,-0.293956065804471,0,0,0,NA,0,-0.256454228904354,0,NA,0,0.438724808468133,1.99482541587581,0,0,0,0,-0.316248449596161,-0.0139766307813943,0,0,0,0,0,0,0
"(n+2)21","05FcuSRHsq_Ps",2,81,8,159,0,0,-0.309972496049177,-0.293956065804471,0,0,0,NA,0,-0.256454228904354,0,NA,0,0.417463265808271,1.90799464819255,0,0,0,0,-0.316248449596161,-0.0139766307813943,0,0,0,0,0,0,0
"(n)01","07aY5Z7fL2gjI",1,59,22,177,22,1,0.416973823347206,0.611263778746788,0,1,1,-0.0558659217877094,6.84466019417476,0.149742159846659,6.93442306823147,0.339635381498987,0,0.0326903308928359,38.1671496584275,0,0,0,0,0.549706209718332,-0.0139766307813943,0,0,0,0,0,0,0
"(n)02","07aY5Z7fL2gjI",1,59,22,177,22,1,0.120238319589806,0.241757998997944,0,1,1,-0.0263367916999202,2.13592233009709,0.18760769702129,2.16393178359974,0.0371370695476029,0,0.0347447965815403,38.0969009644999,0,0,0,0,0.196228263401581,-0.0139766307813943,0,0,0,0,0,0,0
"(n)03","07aY5Z7fL2gjI",1,59,22,177,22,1,0.558908442590685,0.760989008561408,0,1,1,0.652035115722267,0,1.0654048142605,0,0.462525320729237,0,0.0385122541393821,37.8825539477397,0,0,0,0,0.718781891886964,-0.0139766307813943,0,0,0,0,0,0,0
"(n)04","07aY5Z7fL2gjI",1,59,22,177,22,1,0.587955011155771,0.824175736782117,0,1,1,0.077414205905826,7.7378640776699,0.321859043164855,7.83606219021649,0.514517218095881,1,0.0408648115853892,37.7036529665458,0,0,0,0,0.753382811810349,-0.0139766307813943,0,0,0,0,0,0,0
"(n)05","07aY5Z7fL2gjI",1,59,22,177,22,1,1.01706287082206,1.35851636092253,0,1,1,0.691939345570631,6.55339805825243,1.11703975271641,6.63934194073248,0.952059419311276,0,0.0442416724069176,37.4000139564879,0,0,0,0,1.26454565906851,-0.0139766307813943,0,0,0,0,0,0,0
"(n)06","07aY5Z7fL2gjI",1,59,22,177,22,1,0.0992794189936115,0.21565921806539,0,1,1,-0.0981644054269752,2.69902912621359,0.0946645547215545,2.73770281874746,0.0155300472653612,0,0.0478773582959347,37.0251497467092,0,0,0,0,0.171261553837037,-0.0139766307813943,0,0,0,0,0,0,0
